checklist_id,story_headline,story_lane,date,start_time,end_time,borough,route_or_location,editorial_priority,news_desk_status,confidence,assignment_score,permit_event_id,field_desk_link,coordinate_status
tvpp-9vvx:911525@2026-07-28,Ft Washington Greenmarket Tuesday,pop_up_street_activation,2026-07-28,08:00,18:00,Manhattan,FT WASHINGTON AVENUE between WEST  168 STREET and WEST  169 STREET,high,unchecked,permit_confirmed,340,911525,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-28&borough=Manhattan,map_ready
tvpp-9vvx:887399@2026-07-28,Green Market,parade_march,2026-07-28,00:00,23:55,Manhattan,Bowling Green: Subway Plaza (Cobblestone),high,unchecked,permit_confirmed,340,887399,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-28&borough=Manhattan,map_ready
tvpp-9vvx:911520@2026-07-28,Elmhurst Greenmarket Tuesday,pop_up_street_activation,2026-07-28,08:00,17:00,Queens,41 AVENUE between 80 STREET and 81 STREET,high,unchecked,permit_confirmed,340,911520,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-28&borough=Queens,map_ready
tvpp-9vvx:911512@2026-07-29,Mount Sinai Greenmarket Wednesday,pop_up_street_activation,2026-07-29,08:00,17:00,Manhattan,MADISON AVENUE between EAST   98 STREET and EAST   99 STREET,high,unchecked,permit_confirmed,340,911512,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-29&borough=Manhattan,map_ready
tvpp-9vvx:887418@2026-07-29,Union Square Greenmarket,pop_up_street_activation,2026-07-29,05:00,20:00,Manhattan,Union Square Park: North Plaza,high,unchecked,permit_confirmed,340,887418,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-29&borough=Manhattan,map_ready
tvpp-9vvx:914495@2026-07-30,HHFM Mt. Eden Market,parade_march,2026-07-30,07:00,16:00,Bronx,Mount Eden Malls: Mount Eden Malls,high,unchecked,permit_confirmed,340,914495,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-30&borough=Bronx,map_ready
tvpp-9vvx:911549@2026-07-30,Borough Park Greenmarket Thursday,pop_up_street_activation,2026-07-30,08:00,16:00,Brooklyn,14 AVENUE between 49 STREET and 50 STREET,high,unchecked,permit_confirmed,340,911549,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-30&borough=Brooklyn,map_ready
tvpp-9vvx:911545@2026-07-30,175 street Greenmarket Thursday,pop_up_street_activation,2026-07-30,08:00,17:00,Manhattan,WEST  175 STREET between BROADWAY and WADSWORTH AVENUE,high,unchecked,permit_confirmed,340,911545,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-30&borough=Manhattan,map_ready
tvpp-9vvx:898922@2026-07-30,Columbia Thursday Sunday Greenmarket,pop_up_street_activation,2026-07-30,08:00,18:00,Manhattan,BROADWAY between WEST  113 STREET and WEST  116 STREET,high,unchecked,permit_confirmed,340,898922,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-30&borough=Manhattan,map_ready
tvpp-9vvx:928822@2026-07-30,Columbus Circle Food Market,parade_march,2026-07-30,09:30,21:00,Manhattan,Central Park: Merchants' Gate,high,unchecked,permit_confirmed,340,928822,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-30&borough=Manhattan,map_ready
tvpp-9vvx:922413@2026-07-30,Farmers Market,pop_up_street_activation,2026-07-30,08:00,20:00,Manhattan,Richard Tucker Square: Richard Tucker Square,high,unchecked,permit_confirmed,340,922413,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-30&borough=Manhattan,map_ready
tvpp-9vvx:887399@2026-07-30,Green Market,parade_march,2026-07-30,00:00,23:55,Manhattan,Bowling Green: Subway Plaza (Cobblestone),high,unchecked,permit_confirmed,340,887399,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-30&borough=Manhattan,map_ready
tvpp-9vvx:911516@2026-07-31,Lincoln Hospital Greenmarket Tues  Friday,pop_up_street_activation,2026-07-31,08:00,17:00,Bronx,EAST  149 STREET between MORRIS AVENUE and PARK AVENUE,high,unchecked,permit_confirmed,340,911516,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-31&borough=Bronx,map_ready
tvpp-9vvx:898931@2026-07-31,97 Street Greenmarket Friday,pop_up_street_activation,2026-07-31,08:00,17:00,Manhattan,WEST   97 STREET between COLUMBUS AVENUE and AMSTERDAM AVENUE,high,unchecked,permit_confirmed,340,898931,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-31&borough=Manhattan,map_ready
tvpp-9vvx:928822@2026-07-31,Columbus Circle Food Market,parade_march,2026-07-31,09:30,21:00,Manhattan,Central Park: Merchants' Gate,high,unchecked,permit_confirmed,340,928822,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-31&borough=Manhattan,map_ready
tvpp-9vvx:914361@2026-07-31,HHFM Harlem Hospital Market,parade_march,2026-07-31,08:00,15:00,Manhattan,LENOX AVENUE between WEST  136 STREET and WEST  137 STREET,high,unchecked,permit_confirmed,340,914361,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-31&borough=Manhattan,map_ready
tvpp-9vvx:887418@2026-07-31,Union Square Greenmarket,pop_up_street_activation,2026-07-31,05:00,20:00,Manhattan,Union Square Park: North Plaza,high,unchecked,permit_confirmed,340,887418,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-31&borough=Manhattan,map_ready
tvpp-9vvx:911518@2026-07-31,Corona Greenmarket  Friday,pop_up_street_activation,2026-07-31,08:00,17:00,Queens,ROOSEVELT AVENUE between 103 STREET and 104 STREET,high,unchecked,permit_confirmed,340,911518,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-31&borough=Queens,map_ready
tvpp-9vvx:911543@2026-08-01,4th Avenue Sunset Park Greenmarket Saturday,pop_up_street_activation,2026-08-01,08:00,17:00,Brooklyn,60 STREET between 3 AVENUE and 4 AVENUE,high,unchecked,permit_confirmed,340,911543,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-01&borough=Brooklyn,map_ready
tvpp-9vvx:911522@2026-08-01,57 Street Saturday Greenmarket,pop_up_street_activation,2026-08-01,08:00,18:00,Manhattan,10 AVENUE between WEST   57 STREET and WEST   58 STREET,high,unchecked,permit_confirmed,340,911522,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-01&borough=Manhattan,map_ready
tvpp-9vvx:897894@2026-08-01,82 Street Greenmarket Saturday,pop_up_street_activation,2026-08-01,08:00,17:00,Manhattan,EAST   82 STREET between 1 AVENUE and YORK AVENUE,high,unchecked,permit_confirmed,340,897894,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-01&borough=Manhattan,map_ready
tvpp-9vvx:928822@2026-08-01,Columbus Circle Food Market,parade_march,2026-08-01,09:30,21:00,Manhattan,Central Park: Merchants' Gate,high,unchecked,permit_confirmed,340,928822,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-01&borough=Manhattan,map_ready
tvpp-9vvx:922413@2026-08-01,Farmers Market,pop_up_street_activation,2026-08-01,08:00,20:00,Manhattan,Richard Tucker Square: Richard Tucker Square,high,unchecked,permit_confirmed,340,922413,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-01&borough=Manhattan,map_ready
tvpp-9vvx:898914@2026-08-01,Inwood Greenmarket Saturday,pop_up_street_activation,2026-08-01,06:00,17:00,Manhattan,ISHAM STREET between SEAMAN AVENUE and COOPER STREET,high,unchecked,permit_confirmed,340,898914,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-01&borough=Manhattan,map_ready
tvpp-9vvx:887418@2026-08-01,Union Square Greenmarket,pop_up_street_activation,2026-08-01,05:00,20:00,Manhattan,Union Square Park: North Plaza,high,unchecked,permit_confirmed,340,887418,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-01&borough=Manhattan,map_ready
tvpp-9vvx:912769@2026-08-01,Uptown Good Food Farmers Market,pop_up_street_activation,2026-08-01,08:00,16:00,Manhattan,St. Nicholas Park: Paths 128 - 141st Street,high,unchecked,permit_confirmed,340,912769,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-01&borough=Manhattan,map_ready
tvpp-9vvx:912768@2026-08-02,Bronx Park East Farmers Market,pop_up_street_activation,2026-08-02,08:00,17:00,Bronx,Bronx Park: Brady Avenue Entrance,high,unchecked,permit_confirmed,340,912768,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-02&borough=Bronx,map_ready
tvpp-9vvx:898942@2026-08-02,Carroll Gardens Greenmarket Sunday,pop_up_street_activation,2026-08-02,08:00,17:00,Brooklyn,CARROLL STREET between SMITH STREET and COURT STREET,high,unchecked,permit_confirmed,340,898942,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-02&borough=Brooklyn,map_ready
tvpp-9vvx:898937@2026-08-02,Cortelyou Greenmarket Sunday,pop_up_street_activation,2026-08-02,08:00,17:00,Brooklyn,CORTELYOU ROAD between RUGBY ROAD and ARGYLE ROAD,high,unchecked,permit_confirmed,340,898937,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-02&borough=Brooklyn,map_ready
tvpp-9vvx:923926@2026-08-02,RiseBoro Farmers Markets at Irving Square Park,pop_up_street_activation,2026-08-02,09:00,15:00,Brooklyn,"KNICKERBOCKER AVENUE between STARR STREET and SUYDAM STREET,  KNICKERBOCKER AVENUE between WEIRFIELD STREET and HALSEY STREET",high,unchecked,permit_confirmed,340,923926,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-02&borough=Brooklyn,map_ready
tvpp-9vvx:898922@2026-08-02,Columbia Thursday Sunday Greenmarket,pop_up_street_activation,2026-08-02,08:00,18:00,Manhattan,BROADWAY between WEST  113 STREET and WEST  116 STREET,high,unchecked,permit_confirmed,340,898922,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-02&borough=Manhattan,map_ready
tvpp-9vvx:898918@2026-08-02,Forest Hills Greenmarket Sunday,pop_up_street_activation,2026-08-02,08:00,17:00,Queens,QUEENS BOULEVARD between 69 ROAD and 70 AVENUE,high,unchecked,permit_confirmed,340,898918,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-02&borough=Queens,map_ready
tvpp-9vvx:898910@2026-08-02,Jackson Heights Greenmarket Sunday,pop_up_street_activation,2026-08-02,08:00,17:00,Queens,79 STREET between NORTHERN BOULEVARD and 34 AVENUE,high,unchecked,permit_confirmed,340,898910,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-02&borough=Queens,map_ready
tvpp-9vvx:887418@2026-08-03,Union Square Greenmarket,pop_up_street_activation,2026-08-03,05:00,20:00,Manhattan,Union Square Park: North Plaza,high,unchecked,permit_confirmed,340,887418,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-03&borough=Manhattan,map_ready
tvpp-9vvx:944282@2026-08-04,HHFM McKinley Square Market,parade_march,2026-08-04,07:00,16:00,Bronx,McKinley Square: McKinley Square,high,unchecked,permit_confirmed,340,944282,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-04&borough=Bronx,map_ready
tvpp-9vvx:914495@2026-08-04,HHFM Mt. Eden Market,parade_march,2026-08-04,07:00,16:00,Bronx,Mount Eden Malls: Mount Eden Malls,high,unchecked,permit_confirmed,340,914495,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-04&borough=Bronx,map_ready
tvpp-9vvx:911516@2026-08-04,Lincoln Hospital Greenmarket Tues  Friday,pop_up_street_activation,2026-08-04,08:00,17:00,Bronx,EAST  149 STREET between MORRIS AVENUE and PARK AVENUE,high,unchecked,permit_confirmed,340,911516,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-04&borough=Bronx,map_ready
tvpp-9vvx:911528@2026-08-04,Poe Park Greenmarket Tuesday,pop_up_street_activation,2026-08-04,08:00,17:00,Bronx,EAST  192 STREET between GRAND CONCOURSE and VALENTINE AVENUE,high,unchecked,permit_confirmed,340,911528,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-04&borough=Bronx,map_ready
tvpp-9vvx:911525@2026-08-04,Ft Washington Greenmarket Tuesday,pop_up_street_activation,2026-08-04,08:00,18:00,Manhattan,FT WASHINGTON AVENUE between WEST  168 STREET and WEST  169 STREET,high,unchecked,permit_confirmed,340,911525,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-04&borough=Manhattan,map_ready
tvpp-9vvx:887399@2026-08-04,Green Market,parade_march,2026-08-04,00:00,23:55,Manhattan,Bowling Green: Subway Plaza (Cobblestone),high,unchecked,permit_confirmed,340,887399,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-04&borough=Manhattan,map_ready
tvpp-9vvx:911520@2026-08-04,Elmhurst Greenmarket Tuesday,pop_up_street_activation,2026-08-04,08:00,17:00,Queens,41 AVENUE between 80 STREET and 81 STREET,high,unchecked,permit_confirmed,340,911520,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-04&borough=Queens,map_ready
tvpp-9vvx:911512@2026-08-05,Mount Sinai Greenmarket Wednesday,pop_up_street_activation,2026-08-05,08:00,17:00,Manhattan,MADISON AVENUE between EAST   98 STREET and EAST   99 STREET,high,unchecked,permit_confirmed,340,911512,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-05&borough=Manhattan,map_ready
tvpp-9vvx:887418@2026-08-05,Union Square Greenmarket,pop_up_street_activation,2026-08-05,05:00,20:00,Manhattan,Union Square Park: North Plaza,high,unchecked,permit_confirmed,340,887418,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-05&borough=Manhattan,map_ready
tvpp-9vvx:914495@2026-08-06,HHFM Mt. Eden Market,parade_march,2026-08-06,07:00,16:00,Bronx,Mount Eden Malls: Mount Eden Malls,high,unchecked,permit_confirmed,340,914495,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-06&borough=Bronx,map_ready
tvpp-9vvx:911549@2026-08-06,Borough Park Greenmarket Thursday,pop_up_street_activation,2026-08-06,08:00,16:00,Brooklyn,14 AVENUE between 49 STREET and 50 STREET,high,unchecked,permit_confirmed,340,911549,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-06&borough=Brooklyn,map_ready
tvpp-9vvx:911545@2026-08-06,175 street Greenmarket Thursday,pop_up_street_activation,2026-08-06,08:00,17:00,Manhattan,WEST  175 STREET between BROADWAY and WADSWORTH AVENUE,high,unchecked,permit_confirmed,340,911545,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-06&borough=Manhattan,map_ready
tvpp-9vvx:898922@2026-08-06,Columbia Thursday Sunday Greenmarket,pop_up_street_activation,2026-08-06,08:00,18:00,Manhattan,BROADWAY between WEST  113 STREET and WEST  116 STREET,high,unchecked,permit_confirmed,340,898922,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-06&borough=Manhattan,map_ready
tvpp-9vvx:928822@2026-08-06,Columbus Circle Food Market,parade_march,2026-08-06,09:30,21:00,Manhattan,Central Park: Merchants' Gate,high,unchecked,permit_confirmed,340,928822,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-06&borough=Manhattan,map_ready
tvpp-9vvx:922413@2026-08-06,Farmers Market,pop_up_street_activation,2026-08-06,08:00,20:00,Manhattan,Richard Tucker Square: Richard Tucker Square,high,unchecked,permit_confirmed,340,922413,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-06&borough=Manhattan,map_ready
tvpp-9vvx:887399@2026-08-06,Green Market,parade_march,2026-08-06,00:00,23:55,Manhattan,Bowling Green: Subway Plaza (Cobblestone),high,unchecked,permit_confirmed,340,887399,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-06&borough=Manhattan,map_ready
tvpp-9vvx:920487@2026-08-06,south villge  farmers market,pop_up_street_activation,2026-08-06,09:00,18:00,Manhattan,AVENUE OF AMERICAS between CARMINE STREET and WEST    3 STREET,high,unchecked,permit_confirmed,340,920487,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-06&borough=Manhattan,map_ready
tvpp-9vvx:911516@2026-08-07,Lincoln Hospital Greenmarket Tues  Friday,pop_up_street_activation,2026-08-07,08:00,17:00,Bronx,EAST  149 STREET between MORRIS AVENUE and PARK AVENUE,high,unchecked,permit_confirmed,340,911516,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-07&borough=Bronx,map_ready
